group,dlog
stayer,1.98
stayer,26.83
stayer,-73.4
stayer,-24.26
stayer,138.63
stayer,-170.14
stayer,55.96
stayer,79.32
stayer,-25.13
stayer,18.23
stayer,2.41
stayer,216.28
stayer,-5.41
stayer,-1.18
stayer,214.72
stayer,-3.28
stayer,-10.54
stayer,14.2
stayer,2.2
stayer,3.39
stayer,-28.77
stayer,-38.19
stayer,-13.98
stayer,95.05
stayer,-16.01
stayer,-179.63
stayer,5.13
stayer,4.73
stayer,-70.95
stayer,-7.0
stayer,157.35
stayer,18.23
stayer,-77.11
stayer,23.63
stayer,-69.31
stayer,15.42
stayer,-129.93
stayer,104.98
stayer,9.3
stayer,4.13
stayer,48.55
stayer,63.6
stayer,-19.61
stayer,-53.06
stayer,-48.55
stayer,25.13
stayer,84.73
stayer,-28.77
stayer,11.51
stayer,-25.13
stayer,230.26
stayer,234.34
stayer,0.0
stayer,-40.55
stayer,-6.32
stayer,12.52
stayer,22.31
stayer,8.0
stayer,5.94
stayer,-22.31
stayer,-36.77
stayer,2.63
stayer,34.55
stayer,-5.61
stayer,-55.63
stayer,49.14
stayer,-11.78
stayer,19.19
stayer,-69.31
stayer,14.52
stayer,3.7
stayer,148.16
stayer,-20.41
stayer,37.73
stayer,20.25
stayer,0.0
stayer,-3.77
stayer,5.41
stayer,-69.31
stayer,-73.4
stayer,6.17
stayer,-17.11
stayer,22.31
stayer,-86.85
stayer,104.98
stayer,-26.24
stayer,26.57
stayer,-38.57
stayer,-35.67
stayer,-62.86
stayer,138.63
stayer,65.39
stayer,-47.0
stayer,38.06
stayer,0.0
stayer,0.0
stayer,40.55
stayer,81.09
stayer,138.63
stayer,0.0
stayer,86.02
stayer,-109.86
stayer,-12.36
stayer,0.0
stayer,22.88
stayer,-77.65
stayer,17.44
stayer,-299.57
stayer,-55.0
stayer,-22.99
stayer,18.23
stayer,73.19
stayer,-172.72
stayer,45.68
stayer,38.3
stayer,7.23
stayer,-72.52
stayer,53.06
stayer,-264.91
stayer,-244.24
stayer,2.25
stayer,96.51
stayer,-8.7
stayer,11.78
stayer,8.0
stayer,0.0
stayer,0.0
stayer,34.29
stayer,-15.42
stayer,10.01
stayer,0.0
stayer,33.65
stayer,69.31
stayer,10.18
stayer,263.11
stayer,19.57
stayer,21.36
stayer,-0.09
stayer,0.0
stayer,11.78
stayer,21.22
stayer,-7.23
stayer,-3.92
stayer,104.41
stayer,-19.42
stayer,8.15
stayer,5.83
stayer,22.88
stayer,11.78
stayer,13.98
stayer,51.12
stayer,63.37
stayer,125.28
stayer,6.19
stayer,-152.61
stayer,-18.65
stayer,-51.88
stayer,3.64
stayer,40.55
stayer,-21.31
stayer,37.16
stayer,17.73
stayer,-97.46
stayer,-44.03
stayer,30.61
stayer,-20.07
stayer,26.24
stayer,-10.54
stayer,18.23
stayer,299.57
stayer,63.13
stayer,83.29
stayer,-1.08
stayer,25.49
stayer,236.71
stayer,5.61
stayer,10.11
stayer,19.24
stayer,53.9
stayer,-40.54
stayer,0.0
stayer,9.34
stayer,8.52
stayer,58.2
stayer,37.47
stayer,-13.35
stayer,22.31
stayer,5.88
stayer,-31.24
stayer,-6.26
stayer,-41.58
stayer,-21.51
stayer,58.31
stayer,2.69
stayer,-38.57
stayer,19.42
stayer,36.77
stayer,43.18
stayer,-18.23
stayer,6.9
stayer,-26.83
stayer,0.72
stayer,165.82
stayer,3.28
stayer,0.01
stayer,4.88
stayer,11.78
stayer,0.0
stayer,71.47
stayer,3.92
stayer,18.19
stayer,23.26
stayer,-49.25
stayer,31.02
stayer,-25.13
stayer,-74.19
stayer,17.1
stayer,120.4
stayer,-81.09
stayer,53.9
stayer,14.31
stayer,-39.64
stayer,6.45
stayer,51.08
stayer,35.67
stayer,6.54
stayer,7.39
stayer,28.77
stayer,31.37
stayer,0.0
stayer,-2.47
stayer,43.24
stayer,-31.18
stayer,8.7
stayer,31.02
stayer,368.89
stayer,-10.54
stayer,-6.45
stayer,0.5
stayer,-43.29
stayer,0.0
stayer,-6.19
stayer,-4.55
stayer,0.0
stayer,2.02
stayer,17.1
stayer,129.93
stayer,135.45
stayer,188.24
stayer,20.59
stayer,-160.94
stayer,21.36
stayer,-5.94
stayer,91.63
stayer,19.03
stayer,15.72
stayer,6.9
stayer,-9.31
stayer,0.0
stayer,0.0
stayer,23.36
stayer,-6.19
stayer,17.87
stayer,33.31
stayer,26.24
stayer,8.0
stayer,109.86
stayer,-1.89
stayer,-105.94
stayer,-21.31
stayer,235.83
stayer,-3.92
stayer,3.7
stayer,40.55
stayer,14.31
stayer,20.63
stayer,78.28
stayer,77.29
stayer,0.0
stayer,138.63
stayer,13.35
stayer,10.54
stayer,78.85
stayer,10.54
stayer,53.19
stayer,-2.9
stayer,-61.31
stayer,4.08
stayer,1.8
stayer,0.0
stayer,22.31
stayer,18.35
stayer,1.44
stayer,-46.87
stayer,-11.78
stayer,-170.47
stayer,34.17
stayer,53.9
stayer,33.65
stayer,40.1
stayer,-31.62
stayer,-14.11
stayer,-9.69
stayer,24.54
stayer,-39.59
stayer,61.62
stayer,19.05
stayer,160.94
stayer,-2.47
stayer,-7.1
stayer,1.65
stayer,-10.54
stayer,-76.21
stayer,7.7
stayer,-9.53
stayer,-42.74
stayer,26.42
stayer,45.68
stayer,40.55
stayer,5.61
stayer,2.25
stayer,-69.31
stayer,4.2
stayer,4.46
stayer,-198.59
stayer,11.63
stayer,14.52
stayer,-21.51
stayer,16.71
stayer,0.0
stayer,1.19
stayer,-2.31
stayer,3.49
stayer,1.04
stayer,-3.15
stayer,16.13
stayer,-11.33
stayer,7.55
stayer,10.11
stayer,-570.38
stayer,84.73
stayer,10.54
stayer,12.12
stayer,17.62
stayer,4.26
stayer,-49.4
stayer,-13.41
stayer,17.66
stayer,-20.07
stayer,5.88
stayer,61.62
stayer,126.46
stayer,26.71
stayer,88.12
stayer,-76.21
stayer,11.98
stayer,-18.92
stayer,8.96
stayer,0.0
stayer,-1.98
stayer,0.0
stayer,-11.55
stayer,69.31
stayer,-19.42
stayer,-33.65
stayer,-10.35
stayer,-16.67
stayer,-12.52
stayer,-7.8
stayer,-49.25
stayer,6.74
stayer,0.0
stayer,0.0
stayer,-2.67
stayer,-6.9
stayer,0.0
stayer,-3.26
stayer,-26.57
stayer,37.64
stayer,0.0
stayer,20.97
stayer,15.42
stayer,11.78
stayer,-144.92
stayer,16.71
stayer,85.68
stayer,-93.61
stayer,2.3
stayer,5.63
stayer,21.51
stayer,-14.22
stayer,19.61
stayer,62.86
stayer,11.33
stayer,-10.39
stayer,-28.77
stayer,-2.86
stayer,155.81
stayer,-14.9
stayer,0.0
stayer,-1.31
stayer,-22.31
stayer,9.53
stayer,90.08
stayer,81.44
stayer,14.79
stayer,-11.03
stayer,-4.94
stayer,5.13
stayer,4.51
stayer,1.55
stayer,-138.63
stayer,144.69
stayer,10.53
stayer,77.32
stayer,40.55
stayer,-4.04
stayer,-2.12
stayer,-66.14
stayer,-8.1
stayer,0.0
stayer,5.41
stayer,0.0
stayer,18.23
stayer,-20.07
stayer,9.31
stayer,64.66
stayer,-8.0
stayer,-8.0
stayer,48.55
stayer,91.63
stayer,18.23
stayer,8.7
stayer,196.58
stayer,1.68
stayer,41.17
stayer,57.14
stayer,67.45
stayer,13.93
stayer,13.98
stayer,0.0
stayer,-18.23
stayer,11.57
stayer,6.45
stayer,5.41
stayer,0.0
stayer,0.0
stayer,0.0
stayer,19.42
stayer,38.87
stayer,-40.55
stayer,-16.13
stayer,0.0
stayer,29.51
stayer,3.92
stayer,-13.35
stayer,-0.4
stayer,0.0
stayer,-34.83
stayer,6.22
stayer,9.53
stayer,20.59
stayer,-130.41
stayer,0.0
stayer,22.31
stayer,10.18
stayer,7.41
stayer,-1.13
stayer,4.08
stayer,-38.3
stayer,-6.06
stayer,87.55
stayer,-69.31
stayer,28.77
stayer,0.0
stayer,43.96
stayer,-196.61
stayer,5.41
stayer,25.13
stayer,-4.42
stayer,57.18
stayer,139.55
stayer,-14.95
stayer,0.0
stayer,-44.8
stayer,48.64
stayer,-0.0
stayer,-8.0
stayer,10.54
stayer,10.54
stayer,230.26
stayer,0.0
stayer,-129.39
stayer,-2.06
stayer,-14.66
stayer,13.98
stayer,18.23
stayer,9.8
stayer,0.0
stayer,17.11
stayer,-34.83
stayer,-99.96
stayer,-43.45
stayer,17.94
stayer,64.18
stayer,0.0
stayer,-1.77
stayer,67.66
stayer,-8.92
stayer,32.85
stayer,-2.47
stayer,-30.54
stayer,-11.78
stayer,18.84
stayer,27.44
stayer,79.85
stayer,139.81
stayer,-25.13
stayer,-19.85
stayer,-31.59
stayer,15.54
stayer,19.04
stayer,-1.8
stayer,2.99
stayer,-1.8
stayer,1.98
stayer,-15.06
stayer,-114.99
stayer,-34.82
stayer,69.31
stayer,37.73
stayer,76.08
stayer,-10.54
stayer,-5.2
stayer,-323.21
stayer,0.0
stayer,91.63
stayer,1.98
stayer,-48.55
stayer,11.48
stayer,28.77
stayer,-20.25
stayer,20.07
stayer,6.06
stayer,299.57
stayer,2.06
stayer,-1.65
stayer,0.0
stayer,25.46
stayer,6.61
stayer,0.84
stayer,-9.1
stayer,10.32
stayer,27.76
stayer,5.48
stayer,-5.31
stayer,57.18
stayer,-23.64
stayer,-183.26
stayer,-34.29
stayer,0.0
stayer,-172.28
stayer,6.67
stayer,0.0
stayer,0.73
stayer,75.38
stayer,0.52
stayer,-5.72
stayer,-26.24
stayer,67.52
stayer,3.28
stayer,3.51
stayer,-63.6
stayer,-13.35
stayer,91.63
stayer,0.0
stayer,36.87
stayer,13.98
stayer,-3.51
stayer,-179.18
stayer,-4.88
stayer,-22.31
stayer,-8.0
stayer,18.81
stayer,8.47
stayer,5.48
stayer,8.34
stayer,-28.77
stayer,15.42
stayer,6.52
stayer,2.02
stayer,0.0
stayer,-51.08
stayer,9.11
stayer,0.0
stayer,-76.21
stayer,12.52
stayer,5.72
stayer,47.0
stayer,-31.85
stayer,5.2
stayer,16.81
stayer,-77.32
stayer,-20.07
stayer,8.89
stayer,43.53
stayer,-138.29
stayer,-104.73
stayer,20.76
stayer,-16.55
stayer,0.0
stayer,34.09
stayer,7.7
stayer,138.63
stayer,129.58
stayer,-8.96
stayer,-45.78
stayer,-3.28
stayer,69.31
stayer,-250.33
stayer,6.45
stayer,12.52
stayer,36.03
stayer,8.7
stayer,-11.44
stayer,51.09
stayer,-48.55
stayer,-41.32
stayer,57.71
stayer,-73.0
stayer,-14.31
stayer,3.43
stayer,4.08
stayer,74.83
stayer,0.0
stayer,123.09
stayer,-34.23
stayer,8.17
stayer,9.43
stayer,-256.49
stayer,51.39
stayer,1.06
stayer,-1.89
stayer,46.56
stayer,-40.55
stayer,-2.25
stayer,-60.98
stayer,12.52
stayer,8.7
stayer,-4.45
stayer,20.29
stayer,-79.32
stayer,54.16
stayer,398.9
stayer,-52.61
stayer,-19.42
stayer,32.05
stayer,218.48
stayer,-6.9
stayer,-20.07
stayer,2.25
stayer,-68.06
stayer,34.06
stayer,8.92
stayer,-8.92
stayer,59.09
stayer,22.31
stayer,129.1
stayer,0.0
stayer,56.43
stayer,-176.36
stayer,-4.36
stayer,-2.35
stayer,9.38
stayer,8.7
stayer,21.74
stayer,-43.08
stayer,37.95
stayer,-39.47
stayer,17.19
stayer,-84.73
stayer,73.57
stayer,91.63
stayer,8.7
stayer,-36.11
stayer,-19.19
stayer,-24.51
stayer,6.32
stayer,0.0
stayer,-2.9
stayer,-9.53
stayer,0.0
stayer,4.45
stayer,5.72
stayer,-32.54
stayer,38.12
stayer,-26.83
stayer,18.23
stayer,2.47
stayer,58.78
stayer,-0.91
stayer,-44.63
stayer,-42.73
stayer,-6.45
stayer,-66.85
stayer,-19.44
stayer,8.0
stayer,-28.77
stayer,0.0
stayer,40.7
stayer,25.13
stayer,20.96
stayer,-66.5
stayer,-113.14
stayer,-25.38
stayer,12.01
stayer,-17.87
stayer,-63.76
stayer,-22.31
stayer,0.0
stayer,-22.31
stayer,3.28
stayer,-12.83
stayer,74.19
stayer,-10.54
stayer,20.76
stayer,17.53
stayer,114.51
stayer,6.19
stayer,-9.31
stayer,12.78
stayer,64.44
stayer,-35.07
stayer,-63.13
stayer,6.45
stayer,1.74
stayer,5.13
stayer,5.99
stayer,-6.45
stayer,-23.11
stayer,61.87
stayer,-13.35
stayer,39.59
stayer,3.51
stayer,0.0
stayer,12.43
stayer,-2.35
stayer,7.88
stayer,-6.45
stayer,-49.25
stayer,-9.31
stayer,-128.09
stayer,0.0
stayer,-2.6
stayer,-24.12
stayer,0.0
stayer,-56.37
stayer,25.13
stayer,230.26
stayer,-3.17
stayer,4.08
stayer,-8.52
stayer,0.0
stayer,0.0
stayer,188.57
stayer,102.17
stayer,-4.57
stayer,65.23
stayer,6.9
stayer,-5.65
stayer,-12.1
stayer,29.42
stayer,-10.92
stayer,24.12
stayer,121.95
stayer,42.57
stayer,33.65
stayer,-75.2
stayer,91.63
stayer,207.94
stayer,11.66
stayer,-8.7
stayer,27.76
stayer,-4.88
stayer,21.9
stayer,2.25
stayer,-3.39
stayer,8.96
stayer,2.9
stayer,-84.73
stayer,0.0
stayer,12.14
stayer,-13.35
stayer,-9.99
stayer,-45.82
stayer,16.94
stayer,16.13
stayer,-4.8
stayer,-28.77
stayer,17.44
stayer,-38.57
stayer,0.0
stayer,28.77
stayer,15.42
stayer,145.86
stayer,-116.32
stayer,138.63
stayer,11.78
stayer,11.78
stayer,219.09
stayer,-17.59
stayer,-28.77
stayer,11.33
stayer,17.69
stayer,-74.44
stayer,51.08
stayer,346.57
stayer,-3.28
stayer,29.55
stayer,76.46
stayer,16.83
stayer,23.23
stayer,-16.91
stayer,-100.33
stayer,17.44
stayer,1.87
stayer,2.02
stayer,10.54
stayer,6.9
stayer,-2.37
stayer,8.0
stayer,0.0
stayer,15.42
stayer,69.31
stayer,2.6
stayer,-18.23
stayer,-18.23
stayer,13.61
stayer,-4.55
stayer,-18.23
stayer,16.36
stayer,-5.31
stayer,54.23
stayer,-16.24
stayer,-2.9
stayer,-57.54
stayer,-22.31
stayer,-18.23
stayer,-3.28
stayer,30.75
stayer,-145.76
stayer,-1.8
stayer,4.08
stayer,120.4
stayer,2.33
stayer,-43.83
stayer,74.72
stayer,-13.35
stayer,165.29
stayer,-30.29
stayer,0.36
stayer,-7.49
stayer,22.88
stayer,8.7
stayer,-233.39
stayer,6.06
stayer,-14.31
stayer,0.0
stayer,0.0
stayer,-62.86
stayer,-60.98
stayer,-74.19
stayer,7.41
stayer,18.23
stayer,101.16
stayer,35.67
stayer,-105.94
stayer,11.78
stayer,-51.08
stayer,111.8
stayer,63.6
stayer,-57.54
stayer,11.02
stayer,0.0
stayer,14.2
stayer,53.44
stayer,0.0
stayer,-1.55
stayer,136.95
stayer,72.39
stayer,-13.24
stayer,-69.31
stayer,112.95
stayer,-40.55
stayer,-123.64
stayer,31.02
stayer,0.0
stayer,-4.6
stayer,276.0
stayer,0.0
stayer,68.17
stayer,5.41
stayer,14.72
stayer,4.35
stayer,102.17
stayer,74.72
stayer,10.01
stayer,121.64
stayer,-10.14
stayer,33.65
stayer,31.85
stayer,21.36
stayer,-27.14
stayer,0.0
stayer,-20.41
stayer,68.36
stayer,3.08
stayer,2.53
stayer,-6.59
stayer,-19.0
stayer,40.55
stayer,17.59
stayer,42.9
stayer,-47.31
stayer,-13.35
stayer,-8.7
stayer,1.74
stayer,29.66
stayer,64.66
stayer,-3.64
stayer,-4.6
stayer,263.91
stayer,-53.59
stayer,28.77
stayer,-47.16
stayer,-7.15
stayer,42.41
stayer,45.2
stayer,34.97
stayer,59.78
stayer,-451.56
stayer,4.35
stayer,0.0
stayer,27.63
stayer,2.2
stayer,23.97
stayer,47.4
stayer,0.0
stayer,-22.31
stayer,2.3
stayer,0.0
stayer,-23.64
stayer,160.93
stayer,155.79
stayer,-401.97
stayer,9.3
stayer,0.0
stayer,1.9
stayer,7.41
stayer,51.08
stayer,43.83
stayer,70.66
stayer,8.0
stayer,-41.87
stayer,-91.63
stayer,7.7
stayer,-57.54
stayer,-0.0
stayer,-33.27
stayer,40.55
stayer,17.19
stayer,0.0
stayer,0.0
stayer,-91.63
stayer,-2.2
stayer,55.0
stayer,192.31
stayer,-3.03
stayer,-15.91
stayer,-17.59
stayer,-67.25
stayer,0.0
stayer,0.0
stayer,-97.34
stayer,2.25
stayer,-28.77
stayer,-8.0
stayer,-20.76
stayer,-6.9
stayer,-31.37
stayer,-15.49
stayer,33.31
stayer,-26.97
stayer,67.07
stayer,-3.51
stayer,-3.39
stayer,-12.68
stayer,-18.23
stayer,-61.9
stayer,-65.39
stayer,-19.04
stayer,-74.87
stayer,22.31
stayer,3.28
stayer,6.9
stayer,62.68
stayer,181.71
stayer,21.51
stayer,4.17
stayer,4.65
stayer,7.15
stayer,1.9
stayer,-16.25
stayer,60.22
stayer,-39.59
stayer,45.2
stayer,18.23
stayer,-6.45
stayer,0.0
stayer,-4.45
stayer,0.0
stayer,-69.31
stayer,-4.55
stayer,-26.97
stayer,0.0
stayer,18.23
stayer,35.42
stayer,66.42
stayer,-14.31
stayer,78.85
stayer,0.0
stayer,-6.9
stayer,-23.92
stayer,22.31
stayer,5.13
stayer,69.25
stayer,-154.04
stayer,-19.11
stayer,134.71
stayer,-14.46
stayer,11.12
stayer,140.98
stayer,2.87
stayer,0.0
stayer,0.0
stayer,-5.83
stayer,0.0
stayer,11.78
stayer,23.64
stayer,-4.51
stayer,31.8
stayer,16.91
stayer,2.62
stayer,-70.17
stayer,8.96
stayer,35.67
stayer,-2.47
stayer,30.75
stayer,179.18
stayer,289.04
stayer,38.19
stayer,69.31
stayer,-2.47
stayer,-23.64
stayer,-2.2
stayer,-18.94
stayer,3.28
stayer,133.5
stayer,4.81
stayer,2.82
stayer,-11.78
stayer,-40.55
stayer,16.03
stayer,-53.13
stayer,3.28
stayer,6.45
stayer,-77.32
stayer,-9.53
stayer,11.87
stayer,139.97
stayer,26.24
stayer,73.4
stayer,-49.24
stayer,-29.48
stayer,-3.28
stayer,160.94
stayer,4.26
stayer,-14.46
stayer,-6.9
stayer,0.0
stayer,83.42
stayer,154.09
stayer,69.31
stayer,35.67
stayer,35.67
stayer,-126.01
stayer,-81.09
stayer,-57.18
stayer,0.0
stayer,0.0
stayer,51.08
stayer,-258.84
stayer,65.39
stayer,-15.42
stayer,127.3
stayer,15.49
stayer,22.31
stayer,-8.52
stayer,18.23
stayer,-62.86
stayer,-59.09
stayer,4.08
stayer,-4.88
stayer,4.88
stayer,-60.01
stayer,-281.34
stayer,-40.55
stayer,248.49
stayer,0.0
stayer,36.0
stayer,-10.53
stayer,18.23
stayer,3.97
stayer,11.78
stayer,-40.55
stayer,62.86
stayer,8.24
stayer,-81.41
stayer,-48.55
stayer,7.65
stayer,0.0
stayer,6.42
stayer,143.51
stayer,-40.55
stayer,7.7
stayer,-48.55
stayer,17.19
stayer,154.49
stayer,10.54
stayer,-13.35
stayer,-53.9
stayer,51.08
stayer,-3.92
stayer,-62.08
stayer,0.0
stayer,-5.13
stayer,3.59
stayer,7.23
stayer,23.64
stayer,7.6
stayer,2.73
stayer,-6.06
stayer,-209.5
stayer,8.27
stayer,-22.31
stayer,-2.99
stayer,-6.6
stayer,-4.55
stayer,22.31
stayer,66.5
stayer,22.31
stayer,4.88
stayer,-25.59
stayer,0.0
stayer,-87.55
stayer,-24.51
stayer,-303.5
stayer,4.88
stayer,1.4
stayer,-17.52
stayer,-46.66
stayer,-18.0
stayer,36.77
stayer,-91.63
stayer,8.0
stayer,8.0
stayer,18.23
stayer,89.79
stayer,48.34
stayer,116.3
stayer,13.61
stayer,0.0
stayer,6.6
stayer,-67.02
stayer,8.22
stayer,-2.02
stayer,10.54
stayer,29.85
stayer,-114.79
stayer,-15.72
stayer,12.41
stayer,-10.54
stayer,53.9
stayer,22.31
stayer,-10.54
stayer,2.2
stayer,23.95
stayer,0.0
stayer,-35.67
stayer,69.31
stayer,-11.33
stayer,-0.0
stayer,33.65
stayer,-91.63
stayer,-9.91
stayer,48.55
stayer,-6.9
stayer,126.01
stayer,-7.7
stayer,-67.79
stayer,375.93
stayer,-232.28
stayer,31.02
stayer,85.35
stayer,-40.55
stayer,11.78
stayer,18.23
stayer,6.19
stayer,26.24
stayer,10.17
stayer,205.81
stayer,39.59
stayer,1.98
stayer,0.0
stayer,13.35
stayer,73.4
stayer,9.91
stayer,306.81
stayer,16.03
stayer,3.51
stayer,55.34
stayer,-65.92
stayer,-71.91
stayer,0.0
stayer,0.0
stayer,23.23
stayer,12.26
stayer,-28.77
stayer,3.22
stayer,28.77
stayer,-99.81
stayer,-7.15
stayer,7.7
stayer,-3.13
stayer,-7.17
stayer,-8.24
stayer,-37.73
stayer,2.02
stayer,-33.65
stayer,-11.78
stayer,11.33
stayer,11.55
stayer,8.96
stayer,17.59
stayer,3.39
stayer,3.57
stayer,17.24
stayer,-82.1
stayer,11.78
stayer,7.41
stayer,28.77
stayer,21.31
stayer,-8.22
stayer,0.0
stayer,-44.63
stayer,-10.54
stayer,2.82
stayer,-8.7
stayer,0.39
stayer,-28.77
stayer,8.89
stayer,9.1
stayer,-313.55
stayer,-108.18
stayer,3.39
stayer,-21.74
stayer,-17.28
stayer,69.31
stayer,0.0
stayer,-3.39
stayer,8.0
stayer,-10.54
stayer,-28.77
stayer,-4.88
stayer,-28.77
stayer,-39.59
stayer,25.95
stayer,0.0
stayer,-41.32
stayer,3.28
stayer,-71.87
stayer,0.0
stayer,-24.51
stayer,-159.33
stayer,-5.51
stayer,-8.96
stayer,5.72
stayer,0.0
stayer,18.23
stayer,-19.04
stayer,-13.98
stayer,91.63
stayer,4.35
stayer,31.59
stayer,-4.88
stayer,15.91
stayer,-10.85
stayer,-4.88
stayer,4.08
stayer,-22.31
stayer,-4.88
stayer,5.72
stayer,-57.38
stayer,0.0
stayer,0.0
stayer,2.06
stayer,0.0
stayer,18.23
stayer,463.79
stayer,22.61
stayer,4.65
stayer,-159.76
stayer,5.72
stayer,45.95
stayer,-40.55
stayer,44.18
stayer,-6.22
stayer,134.71
stayer,-13.35
stayer,-67.83
stayer,-0.59
stayer,18.23
stayer,-18.23
stayer,-79.85
stayer,-66.76
stayer,6.35
stayer,-42.38
stayer,22.31
stayer,-22.31
stayer,7.7
stayer,1.89
stayer,-31.67
stayer,20.32
stayer,20.76
stayer,-30.75
stayer,-1.31
stayer,32.85
stayer,81.78
stayer,27.44
stayer,12.26
stayer,-140.18
stayer,143.81
stayer,6.45
stayer,5.72
stayer,-11.78
stayer,-40.55
stayer,-91.63
stayer,2.47
stayer,-3.61
stayer,-91.63
stayer,-59.78
stayer,-32.16
stayer,66.5
stayer,11.03
stayer,18.23
stayer,10.18
stayer,6.45
stayer,-47.45
stayer,-14.84
stayer,-65.06
stayer,73.4
stayer,0.0
stayer,0.0
stayer,-4.35
stayer,47.0
stayer,18.26
stayer,55.96
stayer,132.05
stayer,-57.15
stayer,-16.25
stayer,51.13
stayer,3.82
stayer,-21.05
stayer,-2.27
stayer,5.04
stayer,83.62
stayer,22.31
stayer,12.68
stayer,-5.56
stayer,-189.71
stayer,-16.25
stayer,-25.49
stayer,21.87
stayer,-155.23
stayer,22.31
stayer,2.2
stayer,0.0
stayer,0.0
stayer,38.02
stayer,-60.88
stayer,0.0
stayer,28.26
stayer,84.73
stayer,-1.42
stayer,38.3
stayer,8.0
stayer,-4.93
stayer,-14.03
stayer,-14.95
stayer,9.53
stayer,51.08
stayer,7.41
stayer,75.5
stayer,-39.59
stayer,0.0
stayer,212.03
stayer,189.71
stayer,0.0
stayer,16.25
stayer,-12.41
stayer,40.55
stayer,-15.42
stayer,0.75
stayer,87.55
stayer,-14.31
stayer,-92.83
stayer,17.3
stayer,3.28
stayer,-19.42
stayer,0.0
stayer,-27.76
stayer,77.32
stayer,4.28
stayer,1.68
stayer,0.0
stayer,-31.02
stayer,22.31
stayer,21.66
stayer,-85.31
stayer,29.21
stayer,15.42
stayer,1.24
stayer,-55.16
stayer,0.0
stayer,-58.78
stayer,8.13
stayer,17.18
stayer,-40.55
stayer,4.51
stayer,-8.0
stayer,-16.89
stayer,281.92
stayer,96.76
stayer,29.73
stayer,30.34
stayer,-20.76
stayer,40.55
stayer,-31.02
stayer,50.08
stayer,0.0
stayer,0.0
stayer,102.96
stayer,-111.2
stayer,3.39
stayer,0.0
stayer,-23.26
stayer,18.23
stayer,2.2
stayer,132.18
stayer,-30.11
stayer,10.77
stayer,0.0
stayer,4.08
stayer,4.24
stayer,10.18
stayer,-169.83
stayer,-6.67
stayer,-345.12
stayer,86.15
stayer,-3.18
stayer,310.11
stayer,-7.41
stayer,-71.95
stayer,14.31
stayer,13.15
stayer,64.19
stayer,187.18
stayer,26.24
stayer,16.91
stayer,-59.05
stayer,15.91
stayer,9.53
stayer,0.0
stayer,-24.29
stayer,9.31
stayer,-8.49
stayer,53.77
stayer,3.51
stayer,-4.65
stayer,165.63
stayer,0.0
stayer,6.45
stayer,37.16
stayer,-20.97
stayer,25.38
stayer,-28.67
stayer,13.35
stayer,160.94
stayer,-18.97
stayer,12.41
stayer,-10.01
stayer,8.83
stayer,16.25
stayer,44.63
stayer,9.53
stayer,-46.64
stayer,-32.62
stayer,0.0
stayer,-14.31
stayer,-40.55
stayer,-185.06
stayer,76.21
stayer,111.3
stayer,5.83
stayer,8.14
stayer,132.18
stayer,33.9
stayer,59.78
stayer,-23.71
stayer,-12.26
stayer,-134.01
stayer,9.53
stayer,-31.37
stayer,-2.35
stayer,15.84
stayer,0.0
stayer,-4.88
stayer,299.57
stayer,2.6
stayer,-22.31
stayer,-35.67
stayer,-5.41
stayer,-183.26
stayer,12.52
stayer,1.5
stayer,1.42
stayer,14.31
stayer,-55.0
stayer,10.54
stayer,-4.88
stayer,-63.79
stayer,11.39
stayer,-216.91
stayer,179.18
stayer,12.97
stayer,0.0
stayer,2.6
stayer,-0.45
stayer,-57.81
stayer,-43.53
stayer,-10.35
stayer,0.0
stayer,6.9
stayer,12.8
stayer,-69.31
stayer,-59.78
stayer,-18.23
stayer,-47.0
stayer,34.09
stayer,70.31
stayer,10.21
stayer,38.3
stayer,-28.0
stayer,36.77
stayer,198.41
stayer,73.24
stayer,19.24
stayer,91.63
stayer,-1.68
stayer,24.61
stayer,10.54
stayer,39.64
stayer,9.53
stayer,3.05
stayer,-145.53
stayer,-32.85
stayer,51.08
stayer,0.0
stayer,1.89
stayer,10.82
stayer,1.59
stayer,3.77
stayer,63.6
stayer,-27.93
stayer,24.27
stayer,-53.06
stayer,0.0
stayer,0.0
stayer,5.13
stayer,10.54
stayer,2.2
stayer,0.0
stayer,102.54
stayer,-8.34
stayer,21.11
stayer,30.29
stayer,0.0
stayer,-7.49
stayer,11.61
stayer,-72.21
stayer,26.38
stayer,-33.65
stayer,14.52
stayer,-32.16
stayer,-28.77
stayer,-50.63
stayer,-5.13
stayer,61.9
stayer,-121.71
stayer,38.05
stayer,22.31
stayer,9.12
stayer,24.12
stayer,9.53
stayer,3.92
stayer,14.52
stayer,13.61
stayer,0.0
stayer,24.12
stayer,-1.68
stayer,94.67
stayer,6.06
stayer,-22.31
stayer,2.38
stayer,-7.87
stayer,14.52
stayer,-57.98
stayer,-8.22
stayer,-183.93
stayer,1.28
stayer,13.35
stayer,-49.9
stayer,-14.9
stayer,-144.04
stayer,-11.78
stayer,-38.14
stayer,-5.83
stayer,9.16
stayer,-25.7
stayer,10.54
stayer,10.95
stayer,33.65
stayer,-77.32
stayer,0.0
stayer,-13.58
stayer,12.52
stayer,-178.13
stayer,9.38
stayer,13.35
stayer,40.55
stayer,54.86
stayer,31.85
stayer,-44.09
stayer,14.84
stayer,-17.1
stayer,-57.98
stayer,44.85
stayer,4.08
